Noise,Method,RMSE,Median absolute error
Heteroscedastic,Smoothing spline,0.09171274069966057,0.06259365220689361
Heteroscedastic,Nadaraya-Watson,0.05901778889233549,0.039782967671674996
Heteroscedastic,Local linear,0.05128993665775204,0.036131004054729715
Heteroscedastic,B-spline,0.0800094577689631,0.05235361658295545
Heteroscedastic,Smoothing spline,0.0778851690808182,0.05827226522702786
Heteroscedastic,Nadaraya-Watson,0.07624158228530391,0.03724499913790891
Heteroscedastic,Local linear,0.04573180477892245,0.030740024647647177
Heteroscedastic,B-spline,0.09152470031184648,0.04882126190593812
Heteroscedastic,Smoothing spline,0.07789878816128529,0.06080636824673488
Heteroscedastic,Nadaraya-Watson,0.08434114522424116,0.07032429157844616
Heteroscedastic,Local linear,0.07724776325394718,0.06758798335307224
Heteroscedastic,B-spline,0.06748625891498938,0.049476819283063966
Heteroscedastic,Smoothing spline,0.07961801021097102,0.0633135175569437
Heteroscedastic,Nadaraya-Watson,0.09915235315359561,0.0709434829851015
Heteroscedastic,Local linear,0.0890102285941743,0.05491887246965996
Heteroscedastic,B-spline,0.09367523335603681,0.06028357916878996
Heteroscedastic,Smoothing spline,0.08145635618889796,0.07305687827198226
Heteroscedastic,Nadaraya-Watson,0.09762598479292027,0.07838958715504662
Heteroscedastic,Local linear,0.09448180075603163,0.08058908722359552
Heteroscedastic,B-spline,0.08564491280053924,0.05682570533336026
Heteroscedastic,Smoothing spline,0.0979218890898034,0.05730825144799641
Heteroscedastic,Nadaraya-Watson,0.08259689707245588,0.05996898055584202
Heteroscedastic,Local linear,0.09309476361146443,0.061308546236876676
Heteroscedastic,B-spline,0.0904809038975462,0.040651093825790005
Heteroscedastic,Smoothing spline,0.0856625713591613,0.04265851892349676
Heteroscedastic,Nadaraya-Watson,0.08722523392044809,0.0367187059829986
Heteroscedastic,Local linear,0.06825063675894001,0.04717899156270999
Heteroscedastic,B-spline,0.06969774057968353,0.05277660241403487
Heteroscedastic,Smoothing spline,0.08510273488893427,0.07286322986804436
Contaminated,Nadaraya-Watson,0.05908917320532195,0.030625250211020864
Contaminated,Local linear,0.03815265934872157,0.032422055936311714
Contaminated,B-spline,0.036100690965564224,0.02500593381439073
Contaminated,Smoothing spline,0.056914405002836836,0.045242777957683736
Contaminated,Nadaraya-Watson,0.07622183446811762,0.03167552750834131
Contaminated,Local linear,0.061215903727109805,0.032261598071257
Contaminated,B-spline,0.04490122639489645,0.02035158145153171
Contaminated,Smoothing spline,0.07656306402448582,0.05358340573842524
Contaminated,Nadaraya-Watson,0.09806464033338169,0.04138090933193515
Contaminated,Local linear,0.07538408462357409,0.035561136157651024
Contaminated,B-spline,0.07411056906782695,0.04242116721316774
Contaminated,Smoothing spline,0.07958837041662768,0.06331482455585125
Contaminated,Nadaraya-Watson,0.06534577348203424,0.048798625667309525
Contaminated,Local linear,0.06591366185105794,0.051808805757547316
Contaminated,B-spline,0.048767356985249935,0.04069550767180474
Contaminated,Smoothing spline,0.07435281365325708,0.06550643185018018
Contaminated,Nadaraya-Watson,0.07348394472912209,0.028953120016655093
Contaminated,Local linear,0.04174166196929747,0.02460898651177075
Contaminated,B-spline,0.07475035210087103,0.029427454404265113
Contaminated,Smoothing spline,0.06902812173717252,0.0587815065251176
Contaminated,Nadaraya-Watson,0.060344467889308376,0.041590536170771165
Contaminated,Local linear,0.04780452505839201,0.03929712191682516
Contaminated,B-spline,0.04523244309023578,0.039311988608897425
Contaminated,Smoothing spline,0.07976528710862994,0.06328654777078135
Contaminated,Nadaraya-Watson,0.0742744262401649,0.03729974685765923
Contaminated,Local linear,0.06596757291739855,0.03446677819190891
Contaminated,B-spline,0.04917189079838158,0.04085755597919127
Contaminated,Smoothing spline,0.08435061966004732,0.05793133820049748
Contaminated,Nadaraya-Watson,0.08488518743904172,0.05044705617245947
Contaminated,Local linear,0.06680693201704975,0.044568359780425615
Contaminated,B-spline,0.042643151432900143,0.03823947381433235
Contaminated,Smoothing spline,0.08362816563569189,0.0601460654222265
Contaminated,Nadaraya-Watson,0.08783175629808643,0.05118979162762556
Contaminated,Local linear,0.08026149581829523,0.0432343725795894
Contaminated,B-spline,0.07037267426678208,0.06132505182645687
Contaminated,Smoothing spline,0.08065244718902521,0.06008902062880922
Contaminated,Nadaraya-Watson,0.09274439599996652,0.056159903796795425
Contaminated,Local linear,0.07207561055086043,0.05614538741046804
Contaminated,B-spline,0.07158248649742564,0.058021825363111845
Contaminated,Smoothing spline,0.0725167777792853,0.05630867365880449
Contaminated,Nadaraya-Watson,0.08010313107032281,0.04038390704480169
Contaminated,Local linear,0.06661019882075553,0.03179590140008588
Contaminated,B-spline,0.09259622325176443,0.041396453044426795
Contaminated,Smoothing spline,0.07110107079693419,0.04263174872026684
Contaminated,Nadaraya-Watson,0.06538881656005337,0.03899714040968867
Contaminated,Local linear,0.050625476217474194,0.04437518209001945
Contaminated,B-spline,0.03278407811514685,0.019840820637315126
Contaminated,Smoothing spline,0.07359429152941614,0.053599458905900565
Contaminated,Nadaraya-Watson,0.1152187342272441,0.04661502314243972
Contaminated,Local linear,0.11347744232703513,0.03997273225025813
Contaminated,B-spline,0.11282204356307775,0.05267934205479652
Contaminated,Smoothing spline,0.41511191761235416,0.04962203630890363
Contaminated,Nadaraya-Watson,0.09331310545278605,0.04141995638637053
Contaminated,Local linear,0.06196718490699328,0.043723281914860135
Contaminated,B-spline,0.048663912760517423,0.03136659158686242
Contaminated,Smoothing spline,0.07205334765979428,0.05851554589889557
Contaminated,Nadaraya-Watson,0.06910005511239709,0.05241312169008718
Contaminated,Local linear,0.06883023305818987,0.037240620869202636
Contaminated,B-spline,0.07230611765254594,0.043310662127761246
Contaminated,Smoothing spline,0.07073474503736624,0.0602509843369452
Contaminated,Nadaraya-Watson,0.059618336644135655,0.03344560723266743
Contaminated,Local linear,0.05406904764011938,0.034656741928661944
Contaminated,B-spline,0.0351594892223486,0.02893094810785607
Contaminated,Smoothing spline,0.07604332183611277,0.052232248041168855
Contaminated,Nadaraya-Watson,0.08544362752496748,0.055362855608504624
Contaminated,Local linear,0.09364881180224056,0.0668766841023026
Contaminated,B-spline,0.07432193124992781,0.03642233046148868
Contaminated,Smoothing spline,0.09803609641635756,0.065483034361909
Contaminated,Nadaraya-Watson,0.06512472684286251,0.04313067722165498
Contaminated,Local linear,0.03818773288091142,0.02743267681636341
Contaminated,B-spline,0.033737683017631574,0.015540824808749354
Contaminated,Smoothing spline,0.07022654126723127,0.062379646412126316
Contaminated,Nadaraya-Watson,0.0739469688357199,0.043074274730535864
Contaminated,Local linear,0.06168392389351184,0.0348614212306185
Contaminated,B-spline,0.06793873938730297,0.04765136186714425
Contaminated,Smoothing spline,0.07641112796325256,0.056584331008966704
Contaminated,Nadaraya-Watson,0.053506281291777376,0.035877392222182364
Contaminated,Local linear,0.046824115561331286,0.044473677630578155
Contaminated,B-spline,0.042452341074731066,0.026579892855430026
Contaminated,Smoothing spline,0.07110762351628777,0.055523779930146844
Contaminated,Nadaraya-Watson,0.07105742773473432,0.05099203273050533
Contaminated,Local linear,0.06631602905743857,0.04474947891275882
Contaminated,B-spline,0.05174776904953817,0.036027481483300206
Contaminated,Smoothing spline,0.0717654202808232,0.05653449685035193
Contaminated,Nadaraya-Watson,0.06534223496664046,0.04751823666700253
Contaminated,Local linear,0.057643940655347496,0.0501574096402078
Contaminated,B-spline,0.03360089237822273,0.02326917238652826
Contaminated,Smoothing spline,0.07676305126919618,0.07331910617304663
Contaminated,Nadaraya-Watson,0.05961943945941281,0.038763749283903304
Contaminated,Local linear,0.05776471683000156,0.028451970609910893
Contaminated,B-spline,0.06172048123181941,0.017938037012925068
Contaminated,Smoothing spline,0.07868850396478444,0.0661505034732114
Contaminated,Nadaraya-Watson,0.08697450369507921,0.042270790029687325
Contaminated,Local linear,0.06340153629974082,0.047599416643819115
Contaminated,B-spline,0.0486919839003331,0.020168755710762043
Contaminated,Smoothing spline,0.07184569611133187,0.05933418331803969
Contaminated,Nadaraya-Watson,0.06056097573006399,0.038746983304935076
Contaminated,Local linear,0.06072447405541745,0.03901974293477921
Contaminated,B-spline,0.05278203848229449,0.03385729703927459
Contaminated,Smoothing spline,0.07258585321503652,0.049751368199878354
Contaminated,Nadaraya-Watson,0.08314157469347819,0.05978299202654453
Contaminated,Local linear,0.06588966422941131,0.052688423609597135
Contaminated,B-spline,0.05920376674107885,0.05957859612686195
Contaminated,Smoothing spline,0.08850300656479687,0.06332540400012698
Contaminated,Nadaraya-Watson,0.059630320928271655,0.03838521181939135
Contaminated,Local linear,0.06378978012111552,0.03593520561288127
Contaminated,B-spline,0.07407641561270646,0.043551593920377385
Contaminated,Smoothing spline,0.08428471763650197,0.05290452090087629
Contaminated,Nadaraya-Watson,0.06952050025849853,0.05544057224225285
Contaminated,Local linear,0.05828722940885487,0.045452305409234256
Contaminated,B-spline,0.05581669715435874,0.051446148520892465
Contaminated,Smoothing spline,0.07059509640432497,0.0652233608059905
Contaminated,Nadaraya-Watson,0.055646647149389966,0.04399617167248962
Contaminated,Local linear,0.05113546608298117,0.04953336240820942
Contaminated,B-spline,0.03615793536892233,0.023707307481100892
Contaminated,Smoothing spline,0.0704313520079186,0.05782776594894656
Contaminated,Nadaraya-Watson,0.09227001615029501,0.06888276072404051
Contaminated,Local linear,0.07074446427516427,0.052631610402124024
Contaminated,B-spline,0.10081570558956615,0.07023989906065073
Contaminated,Smoothing spline,0.073803657881234,0.06890817842177155
Contaminated,Nadaraya-Watson,0.08523352350244441,0.048807836375107855
Contaminated,Local linear,0.06382343967183343,0.043308783122684685
Contaminated,B-spline,0.10366179093170196,0.06520707124672132
Contaminated,Smoothing spline,0.07835775218319953,0.0604669581158378
Contaminated,Nadaraya-Watson,0.0886697182768261,0.05690276377530662
Contaminated,Local linear,0.0632484237752337,0.0498580062122819
Contaminated,B-spline,0.040099588688305494,0.02007615676624852
Contaminated,Smoothing spline,0.07137434771669965,0.06144491272044511
Contaminated,Nadaraya-Watson,0.06284414442926024,0.04013073732337259
Contaminated,Local linear,0.05220938272442222,0.03696176956167917
Contaminated,B-spline,0.036125300090528153,0.021429513201256162
Contaminated,Smoothing spline,0.07809911610545951,0.039359085687563786
Contaminated,Nadaraya-Watson,0.07531316238781198,0.05287690603654149
Contaminated,Local linear,0.0931137838451029,0.07535077168256699
Contaminated,B-spline,0.08378820482098832,0.07689387156037558
Contaminated,Smoothing spline,0.08258705479488704,0.046308547660422805
Contaminated,Nadaraya-Watson,0.0783028019902772,0.05903617305311468
Contaminated,Local linear,0.07054296597486608,0.059600644244901024
Contaminated,B-spline,0.057186791283527265,0.050223849687541455
Contaminated,Smoothing spline,0.08822056875900387,0.05913115849038392
Contaminated,Nadaraya-Watson,0.09074739077243968,0.0262688901416707
Contaminated,Local linear,0.06905795582388918,0.02761672091810742
Contaminated,B-spline,0.08086038797947367,0.02424963920512635
Contaminated,Smoothing spline,0.050764451984877404,0.038049432212674844
Contaminated,Nadaraya-Watson,0.053799901284902,0.032504614889608624
Contaminated,Local linear,0.03957464914198304,0.03207231854885511
Contaminated,B-spline,0.043186854672506096,0.03297250280090894
Contaminated,Smoothing spline,0.04751430109685451,0.03476844543539784
Contaminated,Nadaraya-Watson,0.0822109891546626,0.030325575774443003
Contaminated,Local linear,0.06192691713874856,0.03312723889067888
Contaminated,B-spline,0.05986253205600396,0.022605123230043406
Contaminated,Smoothing spline,0.08858519030610053,0.06700063830053193
Contaminated,Nadaraya-Watson,0.060680616212899094,0.030620888745582914
Contaminated,Local linear,0.05250063923711966,0.03164599209616102
Contaminated,B-spline,0.057244908529731894,0.046314964430232156
Contaminated,Smoothing spline,0.07075577282643401,0.0633725920548921
Contaminated,Nadaraya-Watson,0.07053183294185539,0.045014108160304295
Contaminated,Local linear,0.06581635495277809,0.058964853520433354
Contaminated,B-spline,0.047193120088580814,0.031222958024831438
Contaminated,Smoothing spline,0.07121782630818278,0.057292254545890875
Contaminated,Nadaraya-Watson,0.10057677673099495,0.06712844498309217
Contaminated,Local linear,0.08484637645603708,0.04543787399844976
Contaminated,B-spline,0.09828827049808726,0.04355369917697216
Contaminated,Smoothing spline,0.07471502674180996,0.05824081113217705
Contaminated,Nadaraya-Watson,0.07637790442295805,0.026302682105446173
Contaminated,Local linear,0.05304787889208454,0.035367452257176454
Contaminated,B-spline,0.038352385774583636,0.023006003007369547
Contaminated,Smoothing spline,0.07126438842890785,0.06562403608497042
Contaminated,Nadaraya-Watson,0.07844421707043962,0.046871892380371594
Contaminated,Local linear,0.07025761508235558,0.04525749064847198
Contaminated,B-spline,0.0756348370123104,0.054358112046563545
Contaminated,Smoothing spline,0.08664179083008937,0.051734929198829854
Contaminated,Nadaraya-Watson,0.05410283596600825,0.026831836458623165
Contaminated,Local linear,0.03624674821001532,0.02046953997681683
Contaminated,B-spline,0.025817879753394658,0.01934093922143601
Contaminated,Smoothing spline,0.07397839992432267,0.05472464557738019
Contaminated,Nadaraya-Watson,0.051305412745527024,0.02209932017736549
Contaminated,Local linear,0.04838138279957831,0.015302330094535174
Contaminated,B-spline,0.051689375021198226,0.04383040232882057
Contaminated,Smoothing spline,0.08592851489730556,0.04663120446859556
Contaminated,Nadaraya-Watson,0.07697059198118203,0.045390489795588795
Contaminated,Local linear,0.07128898122391063,0.06059630008447948
Contaminated,B-spline,0.048683840997160194,0.03935515911913112
Contaminated,Smoothing spline,0.07512021909704236,0.059200282060592
Contaminated,Nadaraya-Watson,0.08864244466569664,0.046096541605730665
Contaminated,Local linear,0.07313591306764787,0.036476131122159805
Contaminated,B-spline,0.06823422118296077,0.02575996329371133
Contaminated,Smoothing spline,0.07567130329064925,0.05821090379939281
Contaminated,Nadaraya-Watson,0.06899526677460945,0.04637995177577764
Contaminated,Local linear,0.054982695101319895,0.0315323932416709
Contaminated,B-spline,0.05683327881679294,0.040703358082192
Contaminated,Smoothing spline,0.07758116633666148,0.06287026309810329
Contaminated,Nadaraya-Watson,0.05409821355820023,0.031217937349093006
Contaminated,Local linear,0.06255995967337047,0.044196831022381325
Contaminated,B-spline,0.03834734328057663,0.02702204173834455
Contaminated,Smoothing spline,0.07493310180887525,0.053734657137538305
Contaminated,Nadaraya-Watson,0.07239960162726433,0.0456236178085018
Contaminated,Local linear,0.04808220060426799,0.034237584225697726
Contaminated,B-spline,0.051020342263579585,0.04392560189553313
Contaminated,Smoothing spline,0.07023857209547206,0.05819044836048959
Contaminated,Nadaraya-Watson,0.052255628713601024,0.03739000913010232
Contaminated,Local linear,0.05861012655147062,0.037457407737982326
Contaminated,B-spline,0.05313065692778187,0.0278975120282636
Contaminated,Smoothing spline,0.08280483656529888,0.05239441036800829
Contaminated,Nadaraya-Watson,0.06781187590621375,0.03819237961112476
Contaminated,Local linear,0.06638401901633184,0.04543308742353663
Contaminated,B-spline,0.060943697239846474,0.03034033930953478
Contaminated,Smoothing spline,0.09499101033860363,0.04434513759964431
Contaminated,Nadaraya-Watson,0.09593872246400932,0.0584618956383644
Contaminated,Local linear,0.08786692308480609,0.057146506747928434
Contaminated,B-spline,0.06272948895017608,0.03277575808128355
Contaminated,Smoothing spline,0.08164709422466421,0.06309260516617002
Contaminated,Nadaraya-Watson,0.06420315936516979,0.03810563697535607
Contaminated,Local linear,0.07125226619198756,0.039573338411068096
Contaminated,B-spline,0.1057566387583306,0.04659361230588627
Contaminated,Smoothing spline,0.08207623845426122,0.06104890984825401
Contaminated,Nadaraya-Watson,0.062215234956365675,0.046897020954732326
Contaminated,Local linear,0.062226614472313695,0.05724154887443881
Contaminated,B-spline,0.040069920889606946,0.027129849967796327
Contaminated,Smoothing spline,0.07294736515412964,0.05655223131388225
Contaminated,Nadaraya-Watson,0.057837244248023015,0.033560849104752766
Contaminated,Local linear,0.06244883087931594,0.03574458763621001
Contaminated,B-spline,0.060173310650566636,0.03634766307031734
Contaminated,Smoothing spline,0.08526947467842716,0.04285189492405407
Contaminated,Nadaraya-Watson,0.08593751941816857,0.05242091434817986
Contaminated,Local linear,0.06430320225083017,0.03996735162621208
Contaminated,B-spline,0.0724652525433287,0.05999215694026569
Contaminated,Smoothing spline,0.14644696882738392,0.06384692090332333
Contaminated,Nadaraya-Watson,0.07074486536754511,0.04933010876699609
Contaminated,Local linear,0.04882408217791856,0.04349705390716199
Contaminated,B-spline,0.04481799022725426,0.037654986400754265
Contaminated,Smoothing spline,0.0717589573302378,0.06371455281654911
Contaminated,Nadaraya-Watson,0.06624172525693153,0.028188300610870354
Contaminated,Local linear,0.03984174950365466,0.017658510771093067
Contaminated,B-spline,0.04127941588469029,0.022112802533339748
Contaminated,Smoothing spline,0.0725885178214824,0.06042732246096
Contaminated,Nadaraya-Watson,0.06252113457961528,0.03554492107244017
Contaminated,Local linear,0.0524017334426131,0.04139562929980446
Contaminated,B-spline,0.023293478959385362,0.013242009651259878
Contaminated,Smoothing spline,0.07122010248860114,0.05911643244135012
Contaminated,Nadaraya-Watson,0.0661085550442257,0.0438179242934999
Contaminated,Local linear,0.04507782472799733,0.03145719054647239
Contaminated,B-spline,0.03380417920134307,0.027448310172750512
Contaminated,Smoothing spline,0.07787191021261647,0.04986211981026267
Contaminated,Nadaraya-Watson,0.09986622068778844,0.07568925115736569
Contaminated,Local linear,0.08378916380115925,0.0677146430996851
Contaminated,B-spline,0.07118825340914772,0.04343550732888374
Contaminated,Smoothing spline,0.08270232306556162,0.060072180891304505
Contaminated,Nadaraya-Watson,0.09611641781977658,0.07729677741855939
Contaminated,Local linear,0.09772237548479797,0.09636682302652536
Contaminated,B-spline,0.07648377193094466,0.06842364848256854
Contaminated,Smoothing spline,0.08837941163017873,0.06340392440824438
Contaminated,Nadaraya-Watson,0.09395083686834092,0.0520139627310533
Contaminated,Local linear,0.053841984193803934,0.032836526923701426
Contaminated,B-spline,0.05745613326073761,0.02041865745735469
Contaminated,Smoothing spline,0.07778674115355391,0.06082445855047347
Contaminated,Nadaraya-Watson,0.08536980591568603,0.05333310169595551
Contaminated,Local linear,0.06804755737694489,0.04295196396311651
Contaminated,B-spline,0.08026188521421039,0.041182302224840706
Contaminated,Smoothing spline,0.07894602952324734,0.06482335029664203
Contaminated,Nadaraya-Watson,0.05965305190113818,0.028450383228119894
Contaminated,Local linear,0.06339734712749559,0.04009713324965912
Contaminated,B-spline,0.0477157050896542,0.031255870723561785
Contaminated,Smoothing spline,0.07817314210795517,0.049284649738016384
Contaminated,Nadaraya-Watson,0.08707448877314838,0.049125349570653565
Contaminated,Local linear,0.0579957613794106,0.023219412317723745
Contaminated,B-spline,0.059715483723851256,0.03325420429292486
Contaminated,Smoothing spline,0.07753423894799735,0.06202849032447738
Contaminated,Nadaraya-Watson,0.09209338047822455,0.060010178208359154
Contaminated,Local linear,0.07881337145337171,0.06699535507312979
Contaminated,B-spline,0.05542786222898907,0.04659379068366237
Contaminated,Smoothing spline,0.08562401069944806,0.06369219536120871
Contaminated,Nadaraya-Watson,0.07882461230762008,0.05375660101220531
Contaminated,Local linear,0.07116946307241018,0.04998673605039265
Contaminated,B-spline,0.0817194978264139,0.0608098472922189
Contaminated,Smoothing spline,0.0882805839310146,0.05972988751974419
Contaminated,Nadaraya-Watson,0.052643315058103886,0.022727485365532263
Contaminated,Local linear,0.04001097037105541,0.026536534901911296
Contaminated,B-spline,0.035752967128436446,0.02235351571224764
Contaminated,Smoothing spline,0.07150002994955502,0.05599614295158811
Contaminated,Nadaraya-Watson,0.06253402299480533,0.03001375374856649
Contaminated,Local linear,0.04052290351083662,0.02239386009919308
Contaminated,B-spline,0.03611115513049658,0.02334920599243634
Contaminated,Smoothing spline,0.07675645715162667,0.0575468811577301
Contaminated,Nadaraya-Watson,0.06503368228967786,0.05275746901525883
Contaminated,Local linear,0.07040895709724437,0.05754828130044532
Contaminated,B-spline,0.05479567349294918,0.03214745016267068
Contaminated,Smoothing spline,0.07899162480850787,0.04912648557518301
Contaminated,Nadaraya-Watson,0.060896219648886314,0.040797459659764335
Contaminated,Local linear,0.05865179543660912,0.04153062588895143
Contaminated,B-spline,0.04544807083100494,0.02206955715665615
Contaminated,Smoothing spline,0.08589914867838237,0.05741375492177661
Contaminated,Nadaraya-Watson,0.0532484347787897,0.03571120589154009
Contaminated,Local linear,0.06082666996870643,0.04203595111716468
Contaminated,B-spline,0.05720328447650005,0.03126919954900126
Contaminated,Smoothing spline,0.07998545610267459,0.044851292074323534
Contaminated,Nadaraya-Watson,0.1113439468160647,0.09051220216720862
Contaminated,Local linear,0.07938981957474743,0.06187387798838187
Contaminated,B-spline,0.06491355990422255,0.058920927693607295
Contaminated,Smoothing spline,0.08410953462258997,0.06074161546921508
Contaminated,Nadaraya-Watson,0.06966093032373522,0.050023191905224605
Contaminated,Local linear,0.06373963617293836,0.05113934179433083
Contaminated,B-spline,0.07621620854197236,0.04132672376837898
Contaminated,Smoothing spline,0.07519236920374531,0.05698692886016915
Contaminated,Nadaraya-Watson,0.06915678063398208,0.049286843306860284
Contaminated,Local linear,0.0579074411274542,0.04990442622627421
Contaminated,B-spline,0.04003026561178825,0.029661073724540077
Contaminated,Smoothing spline,0.08003368611134073,0.055959492814900785
Contaminated,Nadaraya-Watson,0.04692847553712118,0.028984089014602754
Contaminated,Local linear,0.05985283636512974,0.030381360686877766
Contaminated,B-spline,0.05655904661387664,0.0180150902991833
Contaminated,Smoothing spline,0.08146481986149894,0.055272254770838136
Contaminated,Nadaraya-Watson,0.060300236791074366,0.029766384886843078
Contaminated,Local linear,0.05976162400804607,0.033942728676805825
Contaminated,B-spline,0.04668125415332416,0.03679290567264959
Contaminated,Smoothing spline,0.08375380705326732,0.06392681676124162
Contaminated,Nadaraya-Watson,0.06398517453782704,0.03885390857424936
Contaminated,Local linear,0.055351525535915755,0.03146052435310367
Contaminated,B-spline,0.03070289007351598,0.020698573665839493
Contaminated,Smoothing spline,0.07313152810774984,0.05776494274102234
Contaminated,Nadaraya-Watson,0.07519611316182408,0.054808733047444005
Contaminated,Local linear,0.05717855580303008,0.0478791171912986
Contaminated,B-spline,0.05132749668076178,0.03263423310688052
Contaminated,Smoothing spline,0.08068969670728507,0.061150426982098965
Contaminated,Nadaraya-Watson,0.06361765404363952,0.05444937594020354
Contaminated,Local linear,0.057028564362357516,0.05163133935212061
Contaminated,B-spline,0.042551655797864116,0.032917495306600986
Contaminated,Smoothing spline,0.0499757611769402,0.03730070370857008
Contaminated,Nadaraya-Watson,0.09436336031529452,0.048395697246392866
Contaminated,Local linear,0.07193892567293383,0.03239497814619631
Contaminated,B-spline,0.06198217491027108,0.02703199068655282
Contaminated,Smoothing spline,0.08069074836156262,0.06689199652544775
Contaminated,Nadaraya-Watson,0.08363821065516211,0.06462369304886789
Contaminated,Local linear,0.07092287974616797,0.05304424022416304
Contaminated,B-spline,0.05250606404451853,0.03985992349111783
Contaminated,Smoothing spline,0.07983197938808341,0.07065408088071018
Contaminated,Nadaraya-Watson,0.06022567518540644,0.039730336569098273
Contaminated,Local linear,0.05496552538047851,0.03975892428310821
Contaminated,B-spline,0.047288367187098314,0.03470127025618863
Contaminated,Smoothing spline,0.0838452228793447,0.04932772352584519
Contaminated,Nadaraya-Watson,0.07013478614233776,0.044603571745107456
Contaminated,Local linear,0.045105737745878303,0.03833318549709619
Contaminated,B-spline,0.05851811121114251,0.03522045051478284
Contaminated,Smoothing spline,0.07987277274428198,0.05285379030088877
Contaminated,Nadaraya-Watson,0.08142489275169802,0.04775311785517321
Contaminated,Local linear,0.07533446333737494,0.05003900501583608
Contaminated,B-spline,0.057188385168063384,0.021072737988214074
Contaminated,Smoothing spline,0.07749383390475677,0.0625739298945226
Contaminated,Nadaraya-Watson,0.07664746944650419,0.06143332427600692
Contaminated,Local linear,0.0691597857654831,0.04775195878621817
Contaminated,B-spline,0.07245595029104693,0.05842740710740163
Contaminated,Smoothing spline,0.10914438170952165,0.06743116411207357
Contaminated,Nadaraya-Watson,0.08692407642700814,0.049624914332075935
Contaminated,Local linear,0.08513031930646961,0.05477615148008082
Contaminated,B-spline,0.0810268849290761,0.040817887296033806
Contaminated,Smoothing spline,0.08137767962365784,0.05136934947635968
Contaminated,Nadaraya-Watson,0.06741795901246565,0.053596977629213005
Contaminated,Local linear,0.05409191411086372,0.04666352166218098
Contaminated,B-spline,0.09396219036494578,0.07759693881096885
Contaminated,Smoothing spline,0.07093814238184995,0.06398668813597497
Contaminated,Nadaraya-Watson,0.073542218748626,0.05687701655417907
Contaminated,Local linear,0.08252644969335178,0.05487190976017134
Contaminated,B-spline,0.05666308159364052,0.019642447213711556
Contaminated,Smoothing spline,0.08891765767411014,0.06347902073566875
Contaminated,Nadaraya-Watson,0.054926784196061756,0.036618550604998634
Contaminated,Local linear,0.043623860557054944,0.03288748460227854
Contaminated,B-spline,0.050141213306160615,0.03870645801993344
Contaminated,Smoothing spline,0.07079972389415366,0.05115107310489991
Contaminated,Nadaraya-Watson,0.05461873836494387,0.02532291722442146
Contaminated,Local linear,0.02757098783537887,0.019394726288063144
Contaminated,B-spline,0.01510128468003666,0.008863136290818918
Contaminated,Smoothing spline,0.06841802577401529,0.06339185716914214
Contaminated,Nadaraya-Watson,0.06167113406349752,0.03223800150219412
Contaminated,Local linear,0.056878002499760195,0.04396929900194499
Contaminated,B-spline,0.04149767052475284,0.032893414357465456
Contaminated,Smoothing spline,0.052923406496064654,0.04027648214352121
Contaminated,Nadaraya-Watson,0.08185092642842727,0.06616873380930198
Contaminated,Local linear,0.07096296014110473,0.06715007109442173
Contaminated,B-spline,0.06000662253906449,0.03463637888351795
Contaminated,Smoothing spline,0.07773874581715261,0.061839285642904085
Contaminated,Nadaraya-Watson,0.08517005511058427,0.05772199607467912
Contaminated,Local linear,0.06988092673424263,0.06216616531547142
Contaminated,B-spline,0.051842140988574516,0.027070396035387218
Contaminated,Smoothing spline,0.07262712671251419,0.06145925497506197
Contaminated,Nadaraya-Watson,0.06867445279732648,0.03659225838107297
Contaminated,Local linear,0.04119911115473172,0.035288171935417
Contaminated,B-spline,0.0398525179081446,0.023407659029958727
Contaminated,Smoothing spline,0.07179207753828547,0.052328995808638146
Contaminated,Nadaraya-Watson,0.04706503842396922,0.03794302878055308
Contaminated,Local linear,0.04643484741707644,0.039773200902005756
Contaminated,B-spline,0.040147385782033,0.029044891293363295
Contaminated,Smoothing spline,0.07537114435134527,0.05166311794527115
Contaminated,Nadaraya-Watson,0.07650385062498374,0.0376987651297534
Contaminated,Local linear,0.06349259685074105,0.035481997511613045
Contaminated,B-spline,0.046355083851021724,0.0313352186345936
Contaminated,Smoothing spline,0.07253585443040479,0.05983203136127058
Contaminated,Nadaraya-Watson,0.08835592273694312,0.05649836329498295
Contaminated,Local linear,0.09845430393386431,0.07388606703792838
Contaminated,B-spline,0.08523182942726852,0.05482887104078038
Contaminated,Smoothing spline,0.0894268366921705,0.07251116532739366
Contaminated,Nadaraya-Watson,0.07328010447352713,0.036043707799929714
Contaminated,Local linear,0.0473558768263405,0.029207198466437934
Contaminated,B-spline,0.04458905911688307,0.03926433035562693
Contaminated,Smoothing spline,0.07532103052646802,0.06306880519855396
Contaminated,Nadaraya-Watson,0.08407274142634688,0.03435841748587849
Contaminated,Local linear,0.07371531437361492,0.055273367842081034
Contaminated,B-spline,0.07114393584757225,0.04295365025247189
Contaminated,Smoothing spline,0.06611272369713582,0.041453224474751076
Contaminated,Nadaraya-Watson,0.04673303356329612,0.027728561188434586
Contaminated,Local linear,0.06481089240302233,0.0417364125111509
Contaminated,B-spline,0.05096763964055994,0.02913278677377834
Contaminated,Smoothing spline,0.07531007104945837,0.05375128032459631
Contaminated,Nadaraya-Watson,0.07792713534762558,0.04003832878723357
Contaminated,Local linear,0.06586380489787687,0.03852600465268874
Contaminated,B-spline,0.06571396262623955,0.03749386077831596
